Employee_ID	Gender	Department	Education_Level	Job_Level	Age	Years_Experience	Training_Hours	Monthly_Salary	Performance_Score	Attendance_Rate	Project_Completed	Promotion_Last_3Y	Join_Date	Last_Review_Date	City	Contract_Type	Division	Work_From_Home_Days	Employee_Rating
2004	Laki-laki	Risk 	bachelor	Junior	20.0	13.0	700.0	28145692.0	892.0	98.0	10.0	-1.0	22/11/2021 00:00	11-Dec-2022	DKI Jakarta	Kontrak	People	-1.0	-1.0
1595	FEMALE	FINANCE	S2	Junior	50.0	10.0	712.0	15020143.0	277.0	63.0	19.0		02/03/2019 00:00	2023-04-27 00:00:00		permanent	Operations	-1.0	2.7
1862	F	Hr	S3	Officer	57.0		671.0	23277464.0	795.0	70.0	1.0	0.0	06-08-2023	07-May-2024	Medan 	contract	People	1.0	3.5
1574	MALE	Risk	diploma	Junior	56.0	6.0	714.0	10832822.0	767.0	88.0	11.0	0.0	2016-11-02 00:00:00	2023-03-28 00:00:00	jakarta	CONTRACT	Operations	4.0	
1613	Female	Finance	Bachelor	manager	38.0	14.0	726.0	13369332.0	629.0	85.0	7.0	0.0	21-Mar-2021	2023-07-20 00:00:00	bandung	Kontrak	TECH	0.0	
1405	M	MARKETING	Diploma	Officer	53.0	21.0	184.0	17421026.0	425.0	94.0	8.0	1.0	20/12/2021 00:00	2024/05/17	Sby		business	3.0	6.0
1233	Male	finance	Bachelor 		45.0	1.0	367.0	20442328.0	928.0		1.0	2.0	26/02/2020 00:00	2023/04/24	Makassar	Permanent	People	5.0	3.0
1951	Perempuan	XDept	S3	Senior manager	54.0	25.0	91.0		1034.0	73.0	5.0		06-05-2017	18/04/2022 00:00	bandung		Support	99.0	5.0
366	Female	Risk	Master	Manager	28.0	13.0	123.0	36497484.0	487.0	936.0	5.0	1.0	2016-02-01T00:00:00	04/12/2022 00:00	bandung	Permanent		-1.0	
1964	Female		phd	Manager	49.0	19.0	524.0	9441844.0	402.0	63.0	4.0	0.0	06-04-2018	11-29-2024		contract	Tech 	99.0	4.0
1562	m	Risk	Bachelor 	Snr Manager	38.0	1.0		11436552.0	564.0	85.0	8.0	1.0	25-May-2023	06-May-2024	Bandung	Permanent	Tech 	0.0	-1.0
747	Male	Compliance	S1	junior	58.0	27.0	520.0	19407803.0	216.0	99.0	16.0	-1.0	2019/03/13	2024/11/28		Tetap	Tech 	2.0	2.7
988	Female	IT	Diploma	Manager	60.0	14.0	587.0	15615832.0	496.0	94.0	8.0	1.0	06-28-2021	08/04/2022 00:00	Semarang	Contract	Finance	1.0	2.7
584	male	Marketing	MASTER	manager	54.0	11.0	790.0	26167231.0	756.0	90.0	13.0	0.0	2016-04-20T00:00:00	10-18-2022	jakarta		Tech 	5.0	-1.0
1991	M	Operations	Diploma	Senior manager	25.0	25.0	654.0	29586447.0	798.0	90.0	3.0	0.0	2016-04-16 00:00:00	2023-12-31T00:00:00	Surabaya	Internship	People	1.0	6.0
1978	F	Compliance 	PhD	Senior manager	21.0	7.0	632.0	24978113.0	131.0	72.0	16.0	1.0	2015-10-11 00:00:00	2024-05-26 00:00:00	Yogyakarta	permanent	business	3.0	1.0
1121	F	IT	Diploma		999.0	9.0	412.0	22922732.0	59.0		18.0	0.0	2017-10-29 00:00:00	2024-04-11 00:00:00		Contract	Support	0.0	3.0
1450	Perempuan	Hr	phd	supervisor	45.0	15.0	7.0	24542294.0	352.0	73.0	17.0		2015/03/12	27-Jul-2022	Bandung	permanent	Support	1.0	5.0
1543	Female	finance	Diploma	Snr Manager	54.0	1.0	214.0	14000904.0	1001.0	67.0	14.0	0.0	20/03/2017 00:00	2023-02-07 00:00:00	SURABAYA	Permanent	Tech	2.0	-1.0
1455	FEMALE	Risk 	PhD	Manager	58.0	14.0	399.0	23151792.0	449.0	85.0	9.0	-1.0	2022/01/24	2022/09/10	Medan 		Tech	4.0	-1.0
1581	male		S3	Senior Manager	47.0	17.0	740.0	29711487.0	318.0	98.0	17.0	2.0	18/07/2019 00:00	2022/11/15	Sby	permanent	Tech	0.0	1.0
1537	MALE	finance	S2	Senior manager	23.0	1.0	629.0	10467631.0	567.0	88.0	12.0		2022-06-30 00:00:00	09-03-2024	Medan 	Permanent	People	1.0	3.5
319	Female	HR	Bachelor	Junior	35.0	12.0		2904199.0	879.0	944.0	5.0	0.0	2016-02-15 00:00:00	2023-11-27T00:00:00	DKI Jakarta	permanent	Tech 	1.0	6.0
772	M	Marketing	Bachelor 	manager	19.0	26.0	542.0	20411432.0	304.0	73.0	3.0	-1.0	18/10/2022 00:00	11-Jan-2022	Makassar	Internship	Support	99.0	
1125	MALE	Operations	S2	Officer	22.0	25.0	335.0	3600588.0	864.0	62.0	19.0	0.0	2017/12/19	2024-04-16 00:00:00	Bandung		Business	-1.0	2.0
720	m	Marketing	phd	Officer	27.0	100.0	675.0	24084153.0	61.0	62.0	14.0	-1.0	13/06/2016 00:00	2022-04-10T00:00:00	DKI Jakarta	Contract	business	-1.0	2.0
1944	F	Compliance 	MASTER	manager	26.0	17.0	800.0	23358814.0	995.0	93.0	20.0	2.0	05/07/2021 00:00	05/09/2023 00:00	bandung	CONTRACT	Business	2.0	
1139	male	Risk 	MASTER	Junior	45.0	0.0	386.0	7825692.0	188.0	73.0	6.0	2.0	2020/05/03	10-11-2022	Medan	Kontrak	Tech 		2.7
344	female	HR	Master	Senior Manager	29.0	0.0	137.0	8823132.0	799.0	952.0	2.0	0.0	06-11-2017	15/09/2023 00:00	Semarang	Tetap	Support	2.0	5.0
399	female	Risk	Bachelor	Officer	14.0	1.0	121.0	18839313.0	746.0	949.0	6.0	1.0	2020-12-04 00:00:00	2022/04/09	DKI Jakarta			2.0	3.5
585	M	Marketing	S2	Snr Manager	33.0	17.0	573.0	18503964.0	879.0	71.0	13.0	-1.0	2017/03/19	2024/05/29		CONTRACT	Business	-1.0	6.0
1631	f	Marketing	S1	Junior	150.0	16.0	516.0	20782415.0	1046.0	90.0	8.0	2.0	2019-03-25 00:00:00	25/06/2024 00:00	Yogyakarta	CONTRACT	Tech 	-1.0	6.0
293	Male	Marketing	Magister	Manager	27.0	12.0	113.0	19407528.0	906.0	95.0	3.0	0.0	2015/07/13	2024/11/10	Jakarta	permanent		5.0	1.0
793	Male	Compliance 	bachelor	Senior Manager	50.0	7.0	160.0	6084877.0	306.0	85.0	7.0	-1.0	2021-10-14 00:00:00	2024/08/17	Medan 	Kontrak	People	4.0	1.0
1058	female	MARKETING	PhD	Snr Manager	52.0	7.0	207.0	4165495.0	543.0	83.0	16.0	0.0	2019-03-12T00:00:00	07-01-2023	DKI Jakarta	CONTRACT	Tech 	3.0	4.0
1115	Perempuan	Compliance	MASTER	SR MANAGER	21.0	4.0	459.0	8698724.0	360.0	62.0	7.0	2.0	03/02/2023 00:00	24-May-2022	Yogyakarta	Permanent		5.0	
142	Female	IT	PhD	Officer	34.0	11.0		14864443.0	724.0	955.0	6.0	1.0	2015-11-13 00:00:00	12-15-2022	Sby	permanent	Operations	1.0	1.0
927	Female	Risk 	Bachelor 	Manager	50.0	15.0	73.0	13286310.0	881.0	73.0	3.0	1.0	2015-04-07 00:00:00	03-05-2022	Bandung	Contract	Tech 	4.0	2.7
3	MALE	Risk	Bachelor	Junior	32.0	18.0	332.0	-5000000.0	86.0	916.0	5.0	0.0	2016-01-13T00:00:00	17-Nov-2022	Surabaya	CONTRACT	Operations	-1.0	2.0
577		FINANCE	diploma	Senior manager	60.0	0.0	421.0		612.0	78.0		2.0	2017-01-04 00:00:00	17-Jul-2022	Medan	CONTRACT	Finance	-1.0	0.0
1314	Female	it	diploma	junior	28.0	22.0	281.0	18346253.0	228.0	64.0	9.0	2.0	02/09/2022 00:00	2024/05/27	Surabaya	Contract	business	4.0	3.0
340	female	Marketing	Diploma	Officer	36.0	4.0	9.0	14521570.0	709.0	877.0	7.0	1.0	2016-05-06T00:00:00	30-Mar-2023	Jakarta			-1.0	2.0
807	FEMALE	finance	phd	OFFICER	54.0	28.0	65.0	4132797.0	568.0	78.0	20.0	-1.0	2018/12/13	2022-03-03 00:00:00	Makassar	Internship	Business	3.0	5.0
266	Male	Hr	Bachelor	Officer	30.0	3.0	65.0	7760200.0	90.0	904.0	2.0	0.0	15/09/2020 00:00	10-06-2022	Bandung	permanent	Business	-1.0	-1.0
377	female	Hr	Master	Junior	38.0	8.0	215.0	10338732.0	805.0	909.0	6.0	1.0	2018-03-27 00:00:00	08-19-2022	Medan	contract	TECH	5.0	0.0
880	F	Compliance	MASTER	Senior Manager	47.0		430.0	6357658.0	684.0	87.0	20.0	0.0	2022-04-18T00:00:00	2024/03/09		contract	Operations	1.0	
440	-	finance	Diploma	Manager	33.0	17.0	317.0	12842187.0	764.0	928.0	3.0	0.0	2022-09-17 00:00:00	12-20-2022	DKI Jakarta	permanent	People	5.0	0.0
272	Male	Hr	PhD	Supervisor	36.0	18.0	211.0	14768478.0	813.0	977.0	7.0	0.0	02-24-2018	11/03/2022 00:00	Semarang	Permanent	Finance	-1.0	-1.0
245	MALE	Risk	Bachelor	Supervisor	34.0	10.0	348.0	9488070.0	747.0	928.0	2.0	1.0	08/06/2023 00:00	2024-08-28T00:00:00	Bandung	Contract	People	1.0	3.5
1988	FEMALE	Finance	S1	Manager	999.0	27.0	447.0	15695050.0	0.0	98.0	20.0	-1.0	2021-09-16 00:00:00	03-27-2022	jakarta	Kontrak	business	2.0	5.0
669	m	Compliance	S1	Senior Manager	53.0	0.0	341.0	27306717.0	109.0	72.0	10.0	2.0	2020-04-27 00:00:00	2022/10/06	jakarta		Tech 		4.0
757	Female	Risk	Master	Snr Manager	26.0	20.0	704.0	25359686.0	736.0		14.0	1.0	24-Aug-2020	28/01/2022 00:00		Contract		1.0	2.0
650	MALE	Finance	MASTER	Senior Manager	37.0	28.0	682.0	6789250.0	939.0	70.0	18.0	1.0	2015-02-06 00:00:00	2024-08-31T00:00:00	Makassar	permanent	Business	5.0	2.7
608	MALE	Compliance	S3	Snr Manager	58.0	19.0	744.0	5248548.0	863.0	77.0	0.0	-1.0	03-Aug-2021	2024-05-09 00:00:00	Bandung	Contract	business	2.0	5.0
416	Female	Operations	Bachelor	Manager	37.0	6.0	452.0	16075248.0	612.0	862.0	5.0	0.0	16-Nov-2015	07-11-2023	Surabaya	Kontrak	People	1.0	6.0
274	female	Operations	Bachelor	Supervisor	39.0	9.0	364.0	14358100.0	77.0	921.0	9.0	0.0	2021-01-04T00:00:00	2023-09-06 00:00:00	Jakarta	contract	Finance	99.0	2.0
1681	f	Compliance 	PhD	Officer	54.0	23.0	578.0	18026248.0	1069.0	97.0	3.0	2.0	24-Dec-2020	30/07/2022 00:00	Medan		business	0.0	5.0
251	Male	Compliance	Master	Officer	40.0	2.0	253.0		697.0	1022.0	5.0	1.0	18/08/2015 00:00	2022-12-29T00:00:00	Sby	CONTRACT	Finance	2.0	3.5
414	female	Compliance	Bachelor	Supervisor	16.0	12.0	177.0	6554111.0	779.0	884.0	4.0	0.0	2022-05-29T00:00:00	2023-03-17T00:00:00	Medan	Tetap		4.0	3.5
1454	Laki-laki	finance	S2	Senior manager	19.0	0.0	757.0	19827623.0	0.0	89.0	12.0	-1.0	2017-06-21T00:00:00	15-Dec-2023	jakarta	CONTRACT	Support	5.0	4.0
2085	m	MARKETING	bachelor	supervisor	44.0	18.0	738.0	3611386.0	948.0	71.0	18.0	0.0	2019-08-06T00:00:00	01-Nov-2024	jakarta	CONTRACT	Support	3.0	
311	Male	Operations	Bachelor	Officer	20.0	4.0	86.0	11433321.0	772.0	99.0	4.0	1.0	2023-05-29 00:00:00	02-22-2023	Makassar		TECH	2.0	2.7
728	MALE	Compliance	PhD	SR MANAGER	50.0	27.0	662.0	7622876.0	463.0	86.0	0.0	2.0	10-30-2018	31/10/2024 00:00	Makassar	Kontrak	Operations	99.0	3.0
1468	FEMALE	Compliance	MASTER	Manager	37.0	8.0	74.0	10383948.0	98.0	94.0	5.0	2.0	17/06/2016 00:00	15-Feb-2023	Medan 	Kontrak	Tech	-1.0	3.0
426	Female	finance	PhD	Junior	36.0	9.0	34.0	13802955.0	741.0	1049.0	4.0	0.0	04-26-2023	20-Apr-2024		CONTRACT		0.0	6.0
2087	male	Marketing	Bachelor 	Manager	47.0	99.0	168.0	13342897.0	323.0	84.0	11.0	-1.0	2019-01-19T00:00:00	22-Sep-2024	DKI Jakarta	permanent	Business	99.0	
679	M	Finance	phd	SR MANAGER	34.0	15.0	586.0	656633811.0	105.0	65.0	2.0		29/10/2017 00:00	07-30-2023	Jakarta	Internship	Support	5.0	2.0
1761	Male	Risk	phd	junior	48.0	18.0	785.0	20743299.0	518.0	82.0	11.0	1.0	23/08/2023 00:00	11/08/2023 00:00	Semarang	Tetap	TECH	4.0	3.0
1539	FEMALE		PhD	Senior Manager	28.0	30.0	681.0	18965098.0	995.0	77.0	8.0		2023/03/03	2023-11-20T00:00:00	Surabaya	Kontrak	Business		2.0
1437	MALE	operations	S1	junior	32.0	19.0	777.0	-3970893.0	578.0	62.0	7.0	2.0	10-10-2020	2022-10-28T00:00:00	jakarta	Tetap	Support	99.0	2.7
1174	F	Compliance 	phd	Supervisor	27.0	26.0	597.0	5381782.0	1041.0	89.0	9.0		06-25-2018	07-07-2024	Jakarta	Tetap	Tech 	99.0	2.0
846	F	Hr	Bachelor 	manager	23.0	13.0	384.0	3457163.0	298.0	88.0	3.0	2.0	21/07/2020 00:00	2024/12/10	Sby	Kontrak		4.0	2.7
527	male	Compliance 	Master	SR MANAGER	40.0	2.0	667.0	-360298.0	458.0	99.0	4.0	0.0	29/04/2021 00:00	2024-08-10T00:00:00	Makassar	Contract	Support	-1.0	4.0
716	MALE	Marketing		supervisor	49.0	22.0	800.0	28046471.0	316.0	73.0	9.0	1.0	10/09/2019 00:00	16/04/2024 00:00		permanent	Operations	2.0	-1.0
1211	male	Operations	S3	Officer	33.0	4.0	68.0	29249457.0	831.0	100.0	18.0	1.0	2020-06-13T00:00:00	2024/06/17	Semarang	CONTRACT	Tech	99.0	2.0
183	Male	IT	Diploma	Officer	35.0	4.0	65.0	10466156.0	805.0	935.0	4.0	0.0	06/08/2015 00:00	29/11/2022 00:00	Sby	contract	Support		5.0
171	Male	Compliance	PhD	Officer	25.0	9.0	133.0	6624514.0	709.0	906.0	5.0	1.0	09-12-2019	2022-12-21 00:00:00	Yogyakarta			2.0	3.0
1720	m	XDept	S1	supervisor	46.0	10.0	151.0	21887884.0	980.0	68.0	18.0	2.0	2019/11/18	2024/06/04	Yogyakarta	Contract	business	3.0	4.0
840	MALE	MARKETING	diploma	manager	31.0		571.0	26823328.0	906.0	99.0	18.0		06-Jun-2020	01-04-2023	Semarang	Tetap		3.0	4.0
188	Male	Finance	Master	Supervisor	37.0	10.0	13.0	6523454.0	884.0	968.0	1.0	0.0	2020-03-11 00:00:00	2023/03/16	Medan	Tetap		1.0	2.0
620	Laki-laki	Hr	diploma	manager	57.0	21.0	493.0	25692713.0	354.0	95.0	19.0	1.0	2020/09/01	12/10/2024 00:00	jakarta	contract	Tech	1.0	0.0
1872	male		diploma	Senior Manager	38.0	9.0	254.0	11946835.0	641.0	80.0	4.0		08-04-2018	06/04/2023 00:00	Medan 	permanent	Tech	1.0	5.0
159	Male	finance	Master	Supervisor	36.0	2.0	211.0	15344892.0	913.0	877.0	6.0	1.0	2019-04-18 00:00:00	2023/12/23	Makassar	Kontrak	Tech	3.0	2.7
1197	Laki-laki	Compliance	phd	Junior	20.0	11.0	386.0	19513578.0	1093.0	60.0	15.0	1.0	06-05-2021	02-08-2022	Medan 	Permanent		0.0	4.0
273	Male	HR	Master	Officer	36.0	4.0	184.0	14524869.0	856.0	864.0	5.0	0.0	2017/11/15	31/12/2022 00:00	bandung	Permanent		1.0	1.0
615	male	XDept	Bachelor	SR MANAGER	18.0	24.0	195.0			74.0	11.0	0.0	21-Apr-2019	19/09/2023 00:00	Jakarta	CONTRACT	TECH	99.0	2.7
1947	FEMALE	Finance	S2	Manager	30.0	0.0	506.0	26563499.0	691.0	94.0	4.0	1.0	12/03/2017 00:00	2023-05-19T00:00:00	Semarang	Kontrak	business	1.0	6.0
2078	Perempuan	finance	diploma	manager	23.0	8.0	141.0	8498092.0	1017.0	-50.0	15.0		06-17-2015	30/05/2024 00:00	Sby	Contract	TECH	4.0	3.5
2065	MALE	operations	S1	manager	54.0	3.0	719.0	4689754.0	212.0	60.0	16.0	1.0	2021-07-24 00:00:00	2023-08-17 00:00:00	SURABAYA	Contract	Tech 	4.0	3.0
372	female	Marketing	Bachelor	Supervisor	26.0	8.0	151.0	12984064.0	735.0	892.0	3.0	0.0	26/10/2021 00:00	18-Nov-2024	SURABAYA	CONTRACT	Operations	5.0	3.0
223	MALE	HR	Bachelor	Supervisor	42.0	7.0	119.0	16851138.0	93.0	915.0	6.0	0.0	2020/05/23	2024-07-11 00:00:00	Sby		Tech 	99.0	3.5
594	M	Finance	S3	Snr Manager	44.0	12.0	549.0	8123105.0	684.0	73.0	4.0	2.0	2021-07-30T00:00:00	05-16-2022		permanent	Business	-1.0	3.5
926	F	Risk	phd	Manager	43.0	13.0	513.0	20433837.0	58.0	95.0	5.0		2020-06-26 00:00:00	2023-10-29T00:00:00	Makassar	Kontrak		1.0	0.0
1989	M	Compliance 	bachelor	Officer	58.0	11.0	171.0	28044352.0	407.0	89.0	4.0	1.0	2020/04/02	05-22-2024		CONTRACT	Finance	2.0	4.0
1798	Female	Marketing	phd	manager	150.0	27.0	619.0	4432971.0	743.0	87.0	0.0	-1.0	2017-07-10 00:00:00	10-Apr-2023	Semarang		Tech 	4.0	1.0
519		Marketing	Diploma	Supervisor	22.0	11.0	448.0	26606882.0	66.0	95.0	3.0	1.0	2017-12-19 00:00:00	2022-08-08T00:00:00	Semarang	permanent	Operations	2.0	4.0
781	M	Compliance 	PhD	Supervisor	25.0	22.0	439.0	26704894.0	261.0	92.0	6.0	-1.0	2022-01-20T00:00:00	01/11/2022 00:00	Yogyakarta	permanent		0.0	
335	female	IT	Bachelor	Officer	29.0	3.0	119.0	15310408.0	689.0	957.0	4.0	0.0	05-Jul-2016	06-27-2022	SURABAYA		business	-1.0	4.0
892	male	MARKETING	Master	Manager	20.0	4.0	280.0		498.0	74.0	6.0		2017-09-25 00:00:00	2024/09/16	SURABAYA	permanent	TECH	4.0	0.0
1899	M	FINANCE	PhD	manager	29.0	10.0	611.0	3868817.0	437.0	64.0	14.0		08/01/2018 00:00	2023/08/09	Sby	Contract	People	0.0	1.0
1199	f	it	MASTER	SR MANAGER	35.0	13.0	662.0	8647723.0	929.0	200.0	12.0		2016/11/09	2024/05/10	SURABAYA	Tetap	Tech	4.0	3.5
1162	Male	Risk	MASTER	Officer	54.0	29.0	122.0	17048554.0	467.0	74.0	14.0	0.0	2020/12/26	23-Sep-2023	Yogyakarta	Internship	business	1.0	1.0
16	Female	Hr	Master	Junior	20.0	13.0	543.0	16712912.0	895.0	985.0	2.0	1.0	2019-05-08T00:00:00	11-Jun-2022	DKI Jakarta	Internship	Tech 	0.0	6.0
868	F	HR	Bachelor 	Manager	39.0	14.0	461.0	22066674.0	123.0	69.0	0.0		04-27-2021	08-20-2023	Bandung	CONTRACT	Tech 	2.0	2.0
1059	m	Compliance	Diploma	Senior manager	35.0	29.0	795.0	5133462.0	624.0	71.0	11.0		2022-10-28 00:00:00	12-Nov-2023	Semarang	contract		0.0	5.0
1747	female		Diploma	Senior manager	27.0	19.0	674.0	3542061.0	99.0	75.0	17.0	2.0	23-Oct-2019	2023/09/13	jakarta	Kontrak	Support	3.0	6.0
1910	f	XDept	Bachelor	Senior Manager	40.0	21.0	789.0	7535357.0	563.0	66.0			08-10-2022	12-05-2022	Medan	Kontrak	People	-1.0	1.0
571	Male		phd	supervisor	37.0	12.0	3.0	22404906.0	917.0	64.0	1.0	0.0	2020-04-17 00:00:00	2023/08/11	Bandung	Kontrak		4.0	2.7
655	M	Risk 	S3		150.0	16.0	309.0		489.0	61.0	8.0	-1.0	28-Mar-2021	2022-11-13 00:00:00	Makassar	CONTRACT	business	1.0	4.0
773	Female	FINANCE	PhD	Snr Manager		30.0	300.0	17929047.0	1054.0	93.0	11.0	-1.0	2017-05-09T00:00:00	2022-07-22T00:00:00	Medan	Internship	Operations	1.0	3.5
1650	M	XDept	Master	OFFICER	31.0	18.0	797.0	11432075.0	862.0	60.0	16.0	1.0	2018-07-03 00:00:00	27/11/2024 00:00	Medan 	CONTRACT	Tech 	99.0	6.0
466	Female	Compliance	Bachelor	Officer	24.0	2.0	351.0	10479606.0	687.0	881.0	8.0	0.0	2018/12/25	02-13-2022	Surabaya	contract	Support	-1.0	5.0
986	Female	Finance	S1	Snr Manager	38.0	13.0	644.0	22544196.0	892.0	63.0	7.0		2015/03/10	2024/06/21	Yogyakarta	Tetap		0.0	5.0
200	female	Marketing	Bachelor	Junior	25.0	10.0	416.0	15140501.0	694.0	889.0	5.0	0.0	2023-09-03T00:00:00	2022/07/04			Finance	4.0	1.0
1365	Male	Risk 	phd	Senior manager	51.0	19.0	252.0	26757173.0	641.0	100.0	9.0	2.0	11/03/2015 00:00	2022/12/10	jakarta	Contract	TECH	3.0	0.0
1203	MALE	IT	bachelor		56.0	-5.0	50000.0	19141280.0	344.0	98.0	7.0	-1.0	2022/06/07	15-Sep-2023	Jakarta	contract	Tech 	5.0	0.0
1285	MALE	it	S2	Senior Manager	56.0	5.0	68.0	11524865.0	912.0	66.0	5.0	2.0	2015-06-02 00:00:00	20/03/2024 00:00	Semarang	Contract	TECH	3.0	5.0
1000	female	Compliance 	PhD	Senior Manager	51.0	12.0	634.0	19462791.0	504.0	100.0	9.0	1.0	2023-05-18 00:00:00	09-23-2022		contract	Business	1.0	2.0
1477	f	Marketing	phd	SR MANAGER	24.0	18.0	192.0	11507847.0	659.0	66.0	6.0	1.0	2020/08/02	2024/10/22			Tech	3.0	
1062	Laki-laki	it	PhD	supervisor	26.0	12.0	416.0	18704500.0		63.0	1.0		2016/09/16	2022-05-09 00:00:00	Makassar		Tech		-1.0
592	f	Marketing	S1	Supervisor	27.0	18.0		17767286.0	486.0	69.0	19.0	1.0	2015-12-22 00:00:00	2022-10-14 00:00:00	Yogyakarta	Kontrak	Support	2.0	3.0
932	f	IT	MASTER	Officer	35.0	0.0	140.0	11176414.0	487.0	90.0	6.0	2.0	2021-03-15T00:00:00	26/05/2022 00:00	Sby	Contract	Business	0.0	0.0
1591	f	FINANCE	Bachelor 	Officer	39.0	23.0	297.0	29612335.0	155.0	91.0	5.0	2.0	2021-08-09T00:00:00	25-Dec-2022	Medan 	Kontrak	Support	1.0	4.0
1609	Female	Hr	MASTER	junior	19.0	30.0	34.0	22549501.0	802.0	85.0	16.0	1.0	2021-04-30T00:00:00	17-Jan-2024	Yogyakarta	Contract	Finance	0.0	
1512	male	it	S1	Junior	21.0	25.0	584.0	5583414.0	782.0	72.0	2.0	0.0	20/04/2023 00:00	01/01/2022 00:00	Medan 	contract			5.0
963	M	IT	MASTER	supervisor	59.0	6.0	282.0	16106190.0	1033.0	68.0		2.0	25/04/2019 00:00	2024-11-09T00:00:00	Surabaya	contract	Business	99.0	0.0
933	F	finance	S3	junior	19.0	23.0	400.0	10540387.0	310.0	92.0	20.0	1.0	15-Sep-2017	12-03-2024	Surabaya	Permanent	TECH	0.0	
44	Female	Risk	Bachelor	Supervisor	36.0	7.0	654.0	11836822.0	101.0	869.0	4.0	0.0	24/05/2020 00:00	2024-08-10 00:00:00	Sby	Permanent		4.0	-1.0
1881	m	operations	diploma	OFFICER	45.0	2.0	20.0	3055215.0	105.0	71.0	15.0	2.0	2017/06/05	12-Feb-2022	DKI Jakarta	contract		4.0	-1.0
275	MALE	Risk	Bachelor	Supervisor	30.0	0.0	53.0	12135870.0	755.0	917.0	6.0	0.0	2018-08-02 00:00:00	2022-01-10T00:00:00	Medan 	contract		2.0	3.0
1810	male		Diploma	Senior Manager	54.0	6.0	386.0	-1194939.0	714.0		12.0	0.0	2016-09-28 00:00:00	08-Sep-2024	Makassar		Business	-1.0	3.0
102	Male	Operations	Master	Supervisor	29.0	10.0	245.0	15630473.0	711.0	981.0	6.0	0.0	19-Nov-2018	2022-02-05T00:00:00	Sby	contract	Finance	99.0	6.0
1316	Laki-laki	Compliance	diploma	supervisor	53.0	20.0	260.0	26292072.0	219.0	92.0	8.0		15/04/2017 00:00	07-Sep-2023		contract	Tech 	1.0	6.0
1507	Laki-laki	XDept	Diploma	junior	28.0	19.0	794.0	19473873.0	1082.0	71.0	12.0	-1.0	03-17-2017	2024-01-25 00:00:00	bandung	Internship	Operations	5.0	6.0
1126	MALE	Compliance 	Master	Snr Manager	52.0	0.0	439.0	13908623.0	579.0	62.0	9.0	1.0	2019/12/07	2023-03-25T00:00:00	Sby	Contract	People		2.7
108	female		Diploma	Senior Manager	22.0	3.0	217.0	14979586.0	617.0	965.0	5.0	0.0	2022/10/17	11-Nov-2022	Sby	permanent	Tech	1.0	3.5
1812	MALE	FINANCE	PhD	Junior	43.0	11.0	486.0	15684469.0	354.0	60.0	15.0	0.0	10-18-2023	2024-03-18 00:00:00	Makassar	Tetap	Finance		
498	Male	finance	Bachelor	Supervisor	35.0	8.0	23.0	10616335.0	76.0	97.0	4.0	0.0	2017/12/07	2024/05/06	Bandung	Permanent	Business	1.0	0.0
1605	Laki-laki	Operations		manager		27.0	720.0	14056695.0	895.0	64.0	6.0	0.0	2022-12-18 00:00:00	2022-07-12T00:00:00	SURABAYA	Tetap	business	1.0	0.0
1648	Female	MARKETING	bachelor	Senior Manager	25.0	21.0	355.0	9380239.0	375.0	77.0	17.0		2021-07-23T00:00:00	20-Oct-2023	Bandung	Internship		-1.0	4.0
967	MALE	Marketing	phd	Senior Manager	28.0	1.0	200.0	9631854.0	993.0	88.0	4.0	1.0	2019-02-10T00:00:00	2023-09-06T00:00:00		Internship	Tech	3.0	2.0
1675	F	operations	diploma	OFFICER	57.0	1.0	758.0	3806495.0	438.0	86.0	14.0	1.0	2020-12-30 00:00:00	2023/10/13	SURABAYA	Permanent	Support	99.0	3.0
1242	Female	finance	Bachelor	junior	45.0	5.0	225.0	15374882.0	345.0	77.0	11.0	1.0	06-25-2020	03-14-2024	Yogyakarta	Kontrak	Tech 	2.0	2.0
1420	MALE	Finance	diploma	Officer	44.0	11.0	119.0	6613557.0	123.0	64.0	6.0	-1.0	2023-02-26T00:00:00	2023-02-28 00:00:00	Bandung	Kontrak			1.0
1655	m	it	diploma	Senior manager	33.0	16.0	318.0	18931776.0	835.0	75.0	5.0	1.0	2016-06-19T00:00:00	22/04/2022 00:00	Makassar	Contract	Tech 	2.0	-1.0
1904	Male	operations	Diploma	SR MANAGER	19.0		698.0	12062735.0	84.0	72.0	8.0	1.0	2019-09-02 00:00:00	2024/01/03	Bandung	Contract	People	2.0	2.7
787	MALE	Risk	bachelor	Supervisor	19.0	28.0	403.0	9303133.0	197.0	89.0	12.0	-1.0	2016-07-16T00:00:00	25-Jan-2022	Yogyakarta		Tech	1.0	4.0
1053	female	Operations	Master	supervisor	59.0	4.0	537.0	5215900.0	787.0	72.0	4.0	0.0	2016-06-06 00:00:00	2023-03-02 00:00:00		permanent	Support	5.0	2.0
713	Male	Finance	diploma	Junior	60.0	17.0	654.0	15175396.0	299.0	75.0	12.0		05-29-2019	2023-09-09 00:00:00	DKI Jakarta	permanent	Support	3.0	2.7
73	Female	Marketing	Bachelor	Supervisor	30.0	4.0		14580677.0	839.0	923.0	4.0	0.0	2021-12-13T00:00:00	2023/02/07	Makassar	Permanent	Finance	4.0	
964	Perempuan	Marketing	S1	Manager	60.0	27.0	542.0	24056054.0	56.0	61.0	17.0		2015/01/06	01/02/2023 00:00	Semarang	Kontrak	Finance	1.0	2.7
