date;open;high;low;close
2030-03-13;151.0;201.0;80;170
2030-03-14;104.0;291.0;90;184
2030-03-15;112.0;275.0;61;243
2030-03-16;117.0;294.0;78;152
2030-03-17;106.0;247.0;80;249
2030-03-18;153.0;277.0;88;222
2030-03-19;139.0;229.0;61;107
2030-03-20;100.0;247.0;57;249
2030-03-21;153.0;295.0;92;193
2030-03-22;161.0;281.0;62;141
2030-03-23;120.0;250.0;58;189
2030-03-24;187.0;225.0;70;119
2030-03-25;131.0;248.0;65;233
2030-03-26;131.0;251.0;61;245
2030-03-27;191.0;265.0;53;247
2030-03-28;183.0;291.0;80;206
2030-03-29;138.0;208.0;61;233
2030-03-30;192.0;257.0;85;108
2030-03-31;;236.0;65;245
2030-04-01;125.0;261.0;61;130
2030-04-02;145.0;;91;244
2030-04-03;147.0;262.0;50;213
2030-04-04;103.0;206.0;54;202
2030-04-05;131.0;280.0;80;237
2030-04-06;165.0;236.0;52;120
2030-04-07;128.0;208.0;99;109
2030-04-08;160.0;258.0;70;121
2030-04-09;100.0;;66;117
2030-04-10;122.0;291.0;66;104
2030-04-11;123.0;293.0;81;119
2030-04-12;164.0;263.0;66;184
2030-04-13;179.0;296.0;52;239
2030-04-14;140.0;211.0;50;102
2030-04-15;189.0;255.0;78;239
2030-04-16;197.0;278.0;56;125
2030-04-17;129.0;230.0;78;193
2030-04-18;141.0;245.0;98;166
2030-04-19;103.0;285.0;78;161
2030-04-20;135.0;288.0;89;153
2030-04-21;175.0;289.0;74;183
2030-04-22;180.0;272.0;59;147
2030-04-23;170.0;229.0;72;196
2030-04-24;146.0;213.0;81;202
2030-04-25;128.0;273.0;93;227
2030-04-26;150.0;204.0;70;182
2030-04-27;181.0;295.0;50;200
2030-04-28;190.0;221.0;77;116
2030-04-29;175.0;243.0;68;202
2030-04-30;144.0;299.0;91;177
2030-05-01;109.0;208.0;70;245
2030-05-02;174.0;258.0;80;206
2030-05-03;148.0;283.0;91;124
2030-05-04;105.0;215.0;79;209
2030-05-05;116.0;267.0;69;213
2030-05-06;199.0;274.0;68;188
2030-05-07;116.0;275.0;54;241
2030-05-08;141.0;221.0;59;180
2030-05-09;137.0;266.0;56;127
2030-05-10;148.0;255.0;60;104
2030-05-11;115.0;241.0;56;156
2030-05-12;137.0;248.0;84;135
2030-05-13;182.0;296.0;80;155
2030-05-14;110.0;203.0;89;169
2030-05-15;144.0;262.0;76;228
2030-05-16;181.0;256.0;65;152
2030-05-17;187.0;252.0;62;189
2030-05-18;187.0;288.0;54;206
2030-05-19;154.0;255.0;59;194
2030-05-20;103.0;282.0;75;208
2030-05-21;;276.0;95;190
2030-05-22;193.0;281.0;68;213
2030-05-23;156.0;260.0;79;165
2030-05-24;167.0;201.0;63;149
2030-05-25;118.0;207.0;92;127
2030-05-26;172.0;251.0;53;101
2030-05-27;113.0;227.0;63;106
2030-05-28;137.0;224.0;99;107
2030-05-29;129.0;251.0;73;141
2030-05-30;103.0;247.0;88;161
2030-05-31;167.0;216.0;62;247
2030-06-01;111.0;245.0;91;170
2030-06-02;186.0;285.0;57;222
2030-06-03;184.0;214.0;71;185
2030-06-04;115.0;277.0;69;131
2030-06-05;;279.0;95;170
2030-06-06;108.0;275.0;50;142
2030-06-07;119.0;215.0;97;199
2030-06-08;184.0;246.0;94;178
2030-06-09;133.0;292.0;65;115
2030-06-10;135.0;228.0;72;199
2030-06-11;190.0;249.0;87;183
2030-06-12;125.0;283.0;56;110
2030-06-13;;257.0;63;205
2030-06-14;100.0;235.0;73;109
2030-06-15;180.0;211.0;90;161
2030-06-16;120.0;255.0;93;196
2030-06-17;143.0;249.0;75;196
2030-06-18;104.0;229.0;97;190
2030-06-19;151.0;231.0;98;199
2030-06-20;169.0;298.0;50;182
2030-06-21;132.0;261.0;78;160
2030-06-22;106.0;270.0;98;147
2030-06-23;121.0;206.0;63;212
2030-06-24;;296.0;66;173
2030-06-25;187.0;231.0;65;200
2030-06-26;168.0;296.0;85;199
2030-06-27;192.0;294.0;71;196
2030-06-28;103.0;220.0;87;134
2030-06-29;177.0;233.0;68;190
2030-06-30;199.0;273.0;95;104
2030-07-01;188.0;250.0;62;197
2030-07-02;197.0;246.0;70;173
2030-07-03;150.0;240.0;92;165
;194.0;263.0;88;205
2030-07-05;144.0;266.0;68;211
2030-07-06;124.0;246.0;84;129
2030-07-07;185.0;257.0;72;177
2030-07-08;166.0;205.0;66;154
2030-07-09;;238.0;64;180
2030-07-10;;268.0;91;148
2030-07-11;199.0;275.0;90;172
2030-07-12;133.0;248.0;94;224
2030-07-13;161.0;267.0;69;134
2030-07-14;142.0;213.0;78;246
2030-07-15;133.0;261.0;54;233
2030-07-16;169.0;265.0;90;175
2030-07-17;113.0;255.0;58;219
2030-07-18;110.0;215.0;81;159
2030-07-19;164.0;290.0;93;238
2030-07-20;144.0;287.0;89;193
2030-07-21;114.0;294.0;90;190
2030-07-22;193.0;202.0;80;246
2030-07-23;193.0;207.0;97;208
2030-07-24;161.0;242.0;84;212
2030-07-25;137.0;296.0;82;244
2030-07-26;191.0;234.0;51;110
2030-07-27;120.0;231.0;81;137
2030-07-28;102.0;288.0;54;163
2030-07-29;160.0;203.0;69;101
2030-07-30;156.0;274.0;70;129
2030-07-31;127.0;255.0;70;186
2030-08-01;169.0;226.0;89;123
2030-08-02;123.0;266.0;84;228
2030-08-03;133.0;233.0;53;202
2030-08-04;114.0;283.0;68;164
2030-08-05;112.0;263.0;50;211
2030-08-06;110.0;200.0;90;134
2030-08-07;108.0;296.0;60;172
2030-08-08;119.0;275.0;71;212
2030-08-09;154.0;240.0;93;167
2030-08-10;139.0;261.0;87;184
2030-08-11;119.0;283.0;94;154
2030-08-12;112.0;248.0;67;240
2030-08-13;105.0;271.0;64;242
;162.0;281.0;74;157
2030-08-15;182.0;;84;142
2030-08-16;124.0;248.0;94;145
2030-08-17;180.0;223.0;85;132
2030-08-18;171.0;222.0;94;178
2030-08-19;174.0;202.0;50;241
2030-08-20;129.0;245.0;93;247
2030-08-21;154.0;246.0;68;184
2030-08-22;156.0;236.0;57;188
2030-08-23;151.0;260.0;57;119
2030-08-24;174.0;231.0;69;159
2030-08-25;154.0;247.0;67;219
2030-08-26;157.0;277.0;53;176
2030-08-27;177.0;238.0;63;192
2030-08-28;125.0;206.0;74;194
2030-08-29;166.0;228.0;53;220
2030-08-30;168.0;241.0;64;175
2030-08-31;114.0;285.0;99;190
2030-09-01;172.0;206.0;96;113
2030-09-02;134.0;216.0;75;229
2030-09-03;169.0;227.0;72;178
2030-09-04;168.0;200.0;57;210
2030-09-05;126.0;291.0;96;188
2030-09-06;155.0;210.0;61;202
2030-09-07;151.0;263.0;58;166
2030-09-08;193.0;244.0;51;228
2030-09-09;117.0;284.0;94;105
2030-09-10;127.0;256.0;65;141
2030-09-11;140.0;288.0;71;131
2030-09-12;172.0;269.0;53;111
2030-09-13;123.0;282.0;64;168
2030-09-14;171.0;256.0;62;106
2030-09-15;114.0;208.0;99;154
2030-09-16;175.0;263.0;71;128
2030-09-17;176.0;238.0;60;174
2030-09-18;164.0;211.0;83;169
2030-09-19;198.0;243.0;61;200
2030-09-20;;;91;101
2030-09-21;168.0;299.0;96;125
2030-09-22;178.0;270.0;52;200
2030-09-23;165.0;277.0;73;122
2030-09-24;181.0;232.0;62;242
2030-09-25;180.0;243.0;92;237
;144.0;225.0;56;163
2030-09-27;114.0;251.0;70;210
2030-09-28;106.0;227.0;67;181
2030-09-29;128.0;230.0;73;181
2030-09-30;154.0;237.0;58;243
2030-10-01;128.0;294.0;56;237
2030-10-02;147.0;200.0;61;118
2030-10-03;120.0;286.0;84;147
2030-10-04;192.0;290.0;95;159
2030-10-05;142.0;225.0;98;153
;167.0;220.0;82;248
2030-10-07;155.0;225.0;50;219
2030-10-08;179.0;285.0;93;121
2030-10-09;156.0;214.0;95;191
2030-10-10;169.0;205.0;77;232
2030-10-11;183.0;215.0;77;135
2030-10-12;163.0;227.0;90;161
2030-10-13;163.0;268.0;67;192
2030-10-14;191.0;254.0;67;177
2030-10-15;171.0;248.0;87;212
2030-10-16;106.0;214.0;62;223
2030-10-17;180.0;275.0;91;137
2030-10-18;187.0;298.0;77;247
2030-10-19;159.0;238.0;65;157
2030-10-20;180.0;256.0;97;104
2030-10-21;108.0;229.0;57;113
2030-10-22;199.0;280.0;91;152
2030-10-23;186.0;257.0;76;159
2030-10-24;113.0;227.0;62;143
2030-10-25;165.0;231.0;80;162
2030-10-26;184.0;219.0;97;169
2030-10-27;173.0;294.0;58;132
2030-10-28;124.0;284.0;76;123
2030-10-29;123.0;242.0;85;106
2030-10-30;106.0;222.0;71;147
2030-10-31;154.0;219.0;61;193
2030-11-01;125.0;238.0;64;192
2030-11-02;157.0;208.0;70;102
2030-11-03;114.0;274.0;81;220
2030-11-04;141.0;208.0;79;219
2030-11-05;128.0;223.0;78;244
2030-11-06;113.0;239.0;68;159
2030-11-07;191.0;265.0;91;138
2030-11-08;;242.0;72;167
2030-11-09;165.0;295.0;95;246
2030-11-10;144.0;237.0;65;175
2030-11-11;157.0;253.0;87;145
2030-11-12;127.0;247.0;77;137
2030-11-13;187.0;227.0;59;239
2030-11-14;135.0;261.0;54;149
2030-11-15;189.0;294.0;56;212
2030-11-16;137.0;219.0;73;172
2030-11-17;196.0;291.0;76;161
2030-11-18;173.0;282.0;83;124
2030-11-19;187.0;262.0;57;246
2030-11-20;111.0;;59;146
2030-11-21;181.0;275.0;80;104
2030-11-22;171.0;234.0;78;203
2030-11-23;103.0;275.0;58;217
2030-11-24;105.0;243.0;79;240
2030-11-25;155.0;244.0;61;201
2030-11-26;163.0;292.0;65;124
2030-11-27;;226.0;54;113
2030-11-28;192.0;207.0;53;111
2030-11-29;106.0;206.0;91;142
2030-11-30;135.0;240.0;97;204
2030-12-01;109.0;204.0;79;167
2030-12-02;199.0;292.0;54;134
2030-12-03;142.0;205.0;67;136
2030-12-04;102.0;278.0;67;194
2030-12-05;194.0;223.0;69;240
2030-12-06;173.0;272.0;59;146
2030-12-07;145.0;211.0;56;123
2030-12-08;159.0;294.0;96;129
2030-12-09;177.0;204.0;92;183
2030-12-10;125.0;235.0;52;224
2030-12-11;121.0;258.0;65;182
2030-12-12;184.0;263.0;56;245
2030-12-13;123.0;233.0;53;180
2030-12-14;166.0;204.0;82;148
2030-12-15;184.0;299.0;67;120
2030-12-16;105.0;286.0;77;109
2030-12-17;129.0;266.0;62;173
2030-12-18;104.0;233.0;86;175
2030-12-19;164.0;293.0;70;238
2030-12-20;119.0;217.0;55;104
2030-12-21;100.0;206.0;93;131
2030-12-22;181.0;279.0;64;130
2030-12-23;102.0;226.0;87;111
2030-12-24;155.0;275.0;84;115
2030-12-25;147.0;278.0;62;242
;130.0;213.0;62;103
2030-12-27;158.0;261.0;66;238
2030-12-28;160.0;245.0;94;207
2030-12-29;107.0;236.0;71;183
2030-12-30;108.0;246.0;87;121
2030-12-31;178.0;284.0;58;233
2031-01-01;116.0;;53;222
2031-01-02;106.0;250.0;64;246
2031-01-03;118.0;272.0;59;139
;165.0;291.0;65;126
2031-01-05;118.0;255.0;64;173
2031-01-06;167.0;254.0;59;132
2031-01-07;194.0;217.0;98;117
2031-01-08;143.0;258.0;63;180
2031-01-09;197.0;296.0;51;111
2031-01-10;146.0;230.0;71;205
2031-01-11;189.0;249.0;88;124
2031-01-12;100.0;207.0;92;221
2031-01-13;171.0;228.0;68;211
2031-01-14;153.0;201.0;83;173
2031-01-15;185.0;288.0;56;215
2031-01-16;130.0;228.0;53;103
2031-01-17;188.0;293.0;87;248
2031-01-18;122.0;285.0;75;110
2031-01-19;146.0;216.0;50;213
2031-01-20;110.0;233.0;61;225
2031-01-21;118.0;244.0;69;187
2031-01-22;161.0;283.0;50;184
2031-01-23;135.0;296.0;65;146
2031-01-24;185.0;299.0;78;108
2031-01-25;191.0;246.0;52;194
2031-01-26;112.0;243.0;59;204
2031-01-27;180.0;214.0;78;164
2031-01-28;172.0;243.0;82;194
2031-01-29;164.0;218.0;83;150
2031-01-30;148.0;285.0;63;163
2031-01-31;165.0;236.0;56;147
2031-02-01;100.0;256.0;62;228
2031-02-02;123.0;222.0;77;208
2031-02-03;148.0;283.0;79;143
2031-02-04;184.0;274.0;97;186
2031-02-05;184.0;270.0;79;213
2031-02-06;155.0;284.0;89;113
2031-02-07;195.0;237.0;92;149
2031-02-08;193.0;295.0;72;174
2031-02-09;146.0;264.0;59;183
2031-02-10;107.0;209.0;60;133
2031-02-11;144.0;202.0;99;249
2031-02-12;169.0;275.0;63;129
2031-02-13;134.0;250.0;68;191
2031-02-14;190.0;293.0;68;136
2031-02-15;137.0;208.0;98;184
2031-02-16;181.0;270.0;56;218
2031-02-17;147.0;255.0;57;185
2031-02-18;142.0;207.0;82;159
2031-02-19;107.0;281.0;97;204
2031-02-20;128.0;206.0;81;194
2031-02-21;164.0;216.0;98;220
2031-02-22;146.0;291.0;75;186
2031-02-23;135.0;239.0;64;219
2031-02-24;110.0;283.0;58;187
2031-02-25;166.0;254.0;60;214
2031-02-26;160.0;247.0;91;114
2031-02-27;163.0;220.0;80;150
2031-02-28;109.0;212.0;92;118
2031-03-01;188.0;203.0;56;136
2031-03-02;121.0;203.0;60;143
2031-03-03;128.0;200.0;64;160
2031-03-04;121.0;295.0;85;155
2031-03-05;193.0;225.0;99;177
2031-03-06;149.0;288.0;83;194
2031-03-07;165.0;230.0;88;221
2031-03-08;171.0;251.0;92;200
2031-03-09;162.0;246.0;89;178
2031-03-10;173.0;283.0;64;106
2031-03-11;155.0;284.0;93;155
2031-03-12;163.0;212.0;96;176
2031-03-13;120.0;241.0;84;180
2031-03-14;142.0;288.0;57;232
2031-03-15;100.0;208.0;85;111
2031-03-16;151.0;281.0;75;238
2031-03-17;155.0;232.0;86;180
2031-03-18;152.0;270.0;52;159
2031-03-19;191.0;230.0;69;177
2031-03-20;149.0;253.0;76;214
;184.0;256.0;55;188
2031-03-22;153.0;223.0;75;168
;107.0;264.0;80;229
2031-03-24;104.0;209.0;79;130
2031-03-25;131.0;200.0;89;185
2031-03-26;178.0;;71;196
2031-03-27;147.0;253.0;61;184
2031-03-28;136.0;259.0;57;173
2031-03-29;148.0;224.0;59;201
2031-03-30;194.0;204.0;67;204
2031-03-31;118.0;276.0;97;245
2031-04-01;159.0;228.0;88;229
2031-04-02;168.0;233.0;56;208
2031-04-03;182.0;287.0;80;103
2031-04-04;148.0;291.0;77;129
2031-04-05;193.0;235.0;61;245
2031-04-06;185.0;239.0;87;165
2031-04-07;109.0;297.0;50;103
2031-04-08;125.0;235.0;54;120
2031-04-09;124.0;256.0;81;106
2031-04-10;190.0;213.0;78;104
2031-04-11;111.0;287.0;79;236
2031-04-12;182.0;217.0;84;222
2031-04-13;196.0;231.0;95;112
2031-04-14;141.0;267.0;52;153
2031-04-15;114.0;286.0;89;240
2031-04-16;180.0;257.0;70;139
2031-04-17;143.0;285.0;63;219
2031-04-18;163.0;255.0;73;172
2031-04-19;129.0;247.0;77;186
2031-04-20;145.0;213.0;77;130
2031-04-21;139.0;236.0;63;143
2031-04-22;151.0;210.0;51;107
2031-04-23;101.0;226.0;83;115
2031-04-24;154.0;243.0;94;200
2031-04-25;128.0;294.0;95;247
2031-04-26;122.0;295.0;93;132
2031-04-27;192.0;257.0;60;216
2031-04-28;115.0;242.0;92;103
2031-04-29;183.0;235.0;82;164
2031-04-30;178.0;290.0;75;210
2031-05-01;138.0;236.0;64;151
2031-05-02;108.0;296.0;89;242
2031-05-03;166.0;245.0;56;110
2031-05-04;168.0;211.0;90;117
2031-05-05;119.0;240.0;95;173
2031-05-06;187.0;292.0;98;169
2031-05-07;132.0;238.0;94;105
2031-05-08;143.0;272.0;90;131
2031-05-09;193.0;299.0;87;205
2031-05-10;177.0;209.0;55;106
2031-05-11;144.0;288.0;66;170
2031-05-12;186.0;272.0;57;158
2031-05-13;133.0;265.0;68;105
2031-05-14;128.0;249.0;75;220
2031-05-15;168.0;268.0;94;119
2031-05-16;125.0;213.0;85;146
2031-05-17;155.0;292.0;90;142
2031-05-18;153.0;223.0;91;114
2031-05-19;151.0;215.0;90;200
2031-05-20;190.0;270.0;50;190
2031-05-21;137.0;207.0;97;135
2031-05-22;169.0;231.0;71;226
2031-05-23;141.0;224.0;62;113
2031-05-24;118.0;295.0;71;151
2031-05-25;136.0;;77;109
2031-05-26;140.0;282.0;84;167
2031-05-27;117.0;258.0;70;124
2031-05-28;157.0;255.0;77;125
2031-05-29;199.0;268.0;70;247
2031-05-30;137.0;262.0;90;248
2031-05-31;155.0;225.0;55;109
2031-06-01;119.0;291.0;85;244
2031-06-02;130.0;203.0;77;150
2031-06-03;181.0;232.0;74;220
2031-06-04;115.0;230.0;69;115
2031-06-05;168.0;280.0;61;110
2031-06-06;195.0;248.0;62;179
2031-06-07;178.0;244.0;82;145
2031-06-08;176.0;201.0;57;152
2031-06-09;116.0;287.0;61;129
2031-06-10;107.0;240.0;71;152
2031-06-11;115.0;206.0;82;117
2031-06-12;182.0;226.0;70;153
2031-06-13;109.0;271.0;57;163
2031-06-14;113.0;202.0;89;123
2031-06-15;165.0;280.0;60;162
2031-06-16;105.0;246.0;97;206
2031-06-17;190.0;261.0;71;243
2031-06-18;168.0;274.0;90;125
2031-06-19;185.0;229.0;75;209
2031-06-20;169.0;253.0;62;193
2031-06-21;125.0;214.0;97;111
2031-06-22;162.0;250.0;65;126
2031-06-23;133.0;273.0;80;107
;194.0;214.0;89;140
2031-06-25;147.0;212.0;71;242
2031-06-26;160.0;210.0;90;155
2031-06-27;101.0;284.0;91;220
2031-06-28;114.0;287.0;63;187
2031-06-29;167.0;250.0;56;105
2031-06-30;193.0;256.0;53;123
;121.0;238.0;50;228
2031-07-02;194.0;251.0;76;179
2031-07-03;181.0;223.0;62;173
;170.0;246.0;70;161
2031-07-05;151.0;201.0;76;211
2031-07-06;100.0;251.0;64;130
2031-07-07;115.0;290.0;81;187
2031-07-08;111.0;270.0;69;181
2031-07-09;174.0;260.0;90;202
2031-07-10;127.0;223.0;58;249
2031-07-11;180.0;270.0;80;148
2031-07-12;174.0;293.0;65;239
2031-07-13;185.0;297.0;55;177
2031-07-14;187.0;294.0;57;133
;110.0;221.0;89;129
2031-07-16;;222.0;93;221
2031-07-17;147.0;206.0;50;159
2031-07-18;176.0;290.0;61;192
2031-07-19;105.0;248.0;85;114
2031-07-20;144.0;257.0;87;220
2031-07-21;195.0;242.0;76;199
2031-07-22;100.0;266.0;51;129
2031-07-23;146.0;206.0;74;108
2031-07-24;130.0;232.0;71;179
2031-07-25;176.0;247.0;87;144
2031-07-26;141.0;215.0;90;187
2031-07-27;125.0;254.0;52;115
2031-07-28;158.0;269.0;96;209
2031-07-29;121.0;211.0;70;199
2031-07-30;151.0;282.0;80;244
2031-07-31;148.0;269.0;97;170
2031-08-01;199.0;207.0;80;168
2031-08-02;160.0;234.0;50;154
2031-08-03;192.0;274.0;61;192
2031-08-04;127.0;256.0;93;171
2031-08-05;104.0;202.0;56;220
2031-08-06;134.0;263.0;82;124
2031-08-07;145.0;229.0;71;120
2031-08-08;141.0;235.0;95;233
2031-08-09;100.0;205.0;98;246
2031-08-10;101.0;273.0;52;151
2031-08-11;155.0;228.0;97;197
2031-08-12;124.0;265.0;90;200
2031-08-13;135.0;243.0;97;179
2031-08-14;177.0;205.0;76;241
2031-08-15;138.0;210.0;98;236
2031-08-16;181.0;213.0;62;118
2031-08-17;149.0;203.0;55;169
2031-08-18;173.0;204.0;73;201
2031-08-19;128.0;202.0;62;226
2031-08-20;113.0;286.0;96;101
2031-08-21;126.0;292.0;80;164
2031-08-22;114.0;234.0;71;242
2031-08-23;147.0;208.0;52;170
2031-08-24;131.0;253.0;56;150
2031-08-25;126.0;271.0;81;111
2031-08-26;121.0;252.0;53;143
2031-08-27;140.0;240.0;85;190
;102.0;247.0;50;146
2031-08-29;;209.0;69;129
2031-08-30;122.0;239.0;60;248
2031-08-31;153.0;210.0;63;106
2031-09-01;148.0;234.0;77;144
2031-09-02;145.0;211.0;69;184
2031-09-03;160.0;225.0;67;236
2031-09-04;;220.0;60;210
2031-09-05;108.0;223.0;93;234
2031-09-06;147.0;215.0;62;166
2031-09-07;;264.0;89;228
2031-09-08;129.0;227.0;98;147
2031-09-09;137.0;270.0;73;123
2031-09-10;;250.0;65;234
2031-09-11;113.0;224.0;61;198
2031-09-12;122.0;219.0;62;109
2031-09-13;194.0;213.0;70;156
2031-09-14;111.0;286.0;80;128
2031-09-15;199.0;277.0;81;170
2031-09-16;167.0;257.0;59;200
2031-09-17;111.0;207.0;51;123
2031-09-18;179.0;257.0;89;237
2031-09-19;127.0;255.0;94;246
2031-09-20;148.0;296.0;54;199
2031-09-21;101.0;;82;139
2031-09-22;101.0;210.0;70;133
2031-09-23;178.0;269.0;98;228
2031-09-24;158.0;245.0;90;165
2031-09-25;141.0;279.0;83;109
2031-09-26;193.0;298.0;67;160
2031-09-27;198.0;292.0;68;218
2031-09-28;196.0;258.0;73;195
2031-09-29;149.0;227.0;71;219
2031-09-30;182.0;255.0;54;200
2031-10-01;106.0;203.0;50;139
2031-10-02;173.0;265.0;84;184
2031-10-03;182.0;256.0;52;185
;100.0;285.0;73;247
2031-10-05;178.0;238.0;55;144
2031-10-06;188.0;275.0;73;148
2031-10-07;120.0;244.0;69;131
2031-10-08;192.0;256.0;54;157
2031-10-09;118.0;284.0;64;192
2031-10-10;194.0;233.0;53;164
2031-10-11;193.0;236.0;70;208
2031-10-12;148.0;244.0;54;109
2031-10-13;;253.0;70;206
2031-10-14;152.0;205.0;54;235
2031-10-15;171.0;213.0;67;225
2031-10-16;145.0;253.0;66;168
2031-10-17;117.0;279.0;75;207
2031-10-18;131.0;206.0;71;216
2031-10-19;119.0;248.0;96;157
2031-10-20;119.0;282.0;94;156
2031-10-21;166.0;232.0;76;246
2031-10-22;106.0;296.0;51;223
2031-10-23;108.0;243.0;91;243
2031-10-24;192.0;269.0;83;230
2031-10-25;119.0;223.0;88;167
2031-10-26;159.0;289.0;95;159
2031-10-27;100.0;256.0;70;245
2031-10-28;174.0;246.0;74;174
2031-10-29;154.0;222.0;61;247
;;277.0;53;193
2031-10-31;161.0;235.0;51;211
2031-11-01;116.0;294.0;85;206
2031-11-02;196.0;208.0;52;221
2031-11-03;150.0;299.0;93;121
2031-11-04;109.0;230.0;60;117
2031-11-05;147.0;200.0;75;144
2031-11-06;191.0;238.0;93;140
2031-11-07;179.0;233.0;59;174
2031-11-08;130.0;277.0;55;118
2031-11-09;151.0;297.0;69;180
2031-11-10;188.0;264.0;91;122
2031-11-11;139.0;261.0;63;209
2031-11-12;167.0;211.0;72;216
2031-11-13;147.0;224.0;82;245
2031-11-14;133.0;260.0;82;130
;114.0;267.0;91;112
2031-11-16;188.0;244.0;57;156
2031-11-17;154.0;;98;209
2031-11-18;159.0;241.0;89;165
2031-11-19;102.0;287.0;98;131
2031-11-20;165.0;210.0;54;110
2031-11-21;120.0;286.0;88;124
2031-11-22;189.0;258.0;76;229
2031-11-23;165.0;295.0;89;223
2031-11-24;145.0;217.0;55;226
2031-11-25;138.0;211.0;74;176
2031-11-26;111.0;227.0;92;102
2031-11-27;170.0;257.0;90;201
2031-11-28;108.0;281.0;79;188
2031-11-29;195.0;278.0;83;195
2031-11-30;132.0;205.0;77;189
;191.0;244.0;92;137
2031-12-02;185.0;277.0;63;193
2031-12-03;146.0;275.0;97;242
2031-12-04;195.0;238.0;75;138
2031-12-05;168.0;240.0;99;137
2031-12-06;156.0;228.0;51;125
2031-12-07;124.0;227.0;76;195
2031-12-08;157.0;;74;112
2031-12-09;161.0;246.0;74;190
2031-12-10;124.0;226.0;60;208
2031-12-11;157.0;204.0;68;144
2031-12-12;188.0;284.0;94;173
2031-12-13;148.0;280.0;56;136
2031-12-14;139.0;204.0;63;191
2031-12-15;160.0;259.0;80;127
2031-12-16;148.0;;75;183
2031-12-17;166.0;255.0;99;185
2031-12-18;196.0;280.0;50;198
2031-12-19;172.0;263.0;63;235
2031-12-20;179.0;221.0;87;205
2031-12-21;121.0;236.0;57;141
2031-12-22;176.0;277.0;58;131
2031-12-23;106.0;299.0;62;164
2031-12-24;145.0;245.0;99;203
2031-12-25;119.0;239.0;74;159
2031-12-26;114.0;298.0;64;141
2031-12-27;196.0;223.0;92;204
2031-12-28;134.0;237.0;83;104
2031-12-29;153.0;282.0;63;225
2031-12-30;143.0;232.0;97;222
2031-12-31;171.0;265.0;99;113
2032-01-01;179.0;289.0;87;212
2032-01-02;104.0;299.0;69;182
2032-01-03;176.0;265.0;67;212
2032-01-04;166.0;210.0;64;214
2032-01-05;192.0;277.0;96;156
2032-01-06;107.0;290.0;53;222
2032-01-07;107.0;241.0;60;216
2032-01-08;123.0;275.0;58;204
2032-01-09;144.0;249.0;81;143
2032-01-10;167.0;298.0;54;133
2032-01-11;183.0;298.0;87;144
2032-01-12;167.0;260.0;56;147
2032-01-13;146.0;254.0;67;154
2032-01-14;113.0;271.0;59;215
2032-01-15;123.0;274.0;91;208
2032-01-16;141.0;217.0;82;150
2032-01-17;179.0;297.0;73;137
2032-01-18;189.0;265.0;96;209
2032-01-19;105.0;272.0;93;111
2032-01-20;191.0;213.0;78;184
2032-01-21;136.0;271.0;60;138
2032-01-22;160.0;220.0;55;188
2032-01-23;168.0;211.0;94;168
2032-01-24;139.0;282.0;85;110
2032-01-25;116.0;221.0;76;147
2032-01-26;120.0;228.0;54;175
2032-01-27;183.0;278.0;71;207
2032-01-28;166.0;239.0;97;238
2032-01-29;139.0;298.0;61;111
2032-01-30;197.0;251.0;65;204
2032-01-31;138.0;243.0;55;198
2032-02-01;174.0;267.0;65;100
2032-02-02;194.0;276.0;64;147
2032-02-03;136.0;257.0;88;120
2032-02-04;114.0;201.0;69;127
2032-02-05;145.0;218.0;84;149
2032-02-06;143.0;212.0;79;134
2032-02-07;154.0;255.0;64;191
2032-02-08;151.0;207.0;86;129
2032-02-09;162.0;285.0;92;122
2032-02-10;109.0;210.0;52;229
2032-02-11;185.0;260.0;85;178
2032-02-12;131.0;205.0;97;144
2032-02-13;178.0;287.0;78;223
2032-02-14;153.0;202.0;62;221
2032-02-15;133.0;268.0;54;101
2032-02-16;192.0;267.0;83;143
2032-02-17;127.0;251.0;55;180
2032-02-18;146.0;243.0;90;100
2032-02-19;;292.0;89;201
2032-02-20;155.0;254.0;70;101
2032-02-21;;215.0;80;247
2032-02-22;167.0;234.0;71;155
2032-02-23;102.0;258.0;88;180
2032-02-24;114.0;240.0;52;228
2032-02-25;198.0;236.0;75;182
2032-02-26;114.0;215.0;70;188
2032-02-27;131.0;223.0;72;243
2032-02-28;147.0;264.0;96;201
2032-02-29;149.0;284.0;75;161
2032-03-01;162.0;213.0;68;162
2032-03-02;109.0;222.0;84;197
2032-03-03;131.0;288.0;94;141
2032-03-04;143.0;236.0;90;100
2032-03-05;108.0;228.0;85;196
2032-03-06;100.0;254.0;95;199
2032-03-07;175.0;226.0;94;186
2032-03-08;189.0;287.0;60;146
2032-03-09;169.0;219.0;59;105
2032-03-10;196.0;260.0;72;128
2032-03-11;190.0;210.0;83;182
2032-03-12;195.0;290.0;96;104
2032-03-13;179.0;225.0;54;194
2032-03-14;119.0;278.0;93;127
2032-03-15;174.0;299.0;74;155
2032-03-16;180.0;256.0;82;248
2032-03-17;152.0;202.0;86;151
2032-03-18;134.0;236.0;60;160
2032-03-19;193.0;249.0;58;218
2032-03-20;;209.0;67;110
2032-03-21;168.0;235.0;97;155
2032-03-22;192.0;256.0;86;172
2032-03-23;111.0;277.0;73;142
2032-03-24;154.0;219.0;87;247
2032-03-25;177.0;261.0;72;217
2032-03-26;140.0;269.0;54;108
2032-03-27;122.0;202.0;94;247
