Employee_ID,Gender,Department,Education_Level,Job_Level,Age,Years_Experience,Training_Hours,Monthly_Salary,Performance_Score,Attendance_Rate,Project_Completed,Promotion_Last_3Y,Join_Date,Last_Review_Date,City,Contract_Type,Division,Work_From_Home_Days,Employee_Rating
1041,Male,Compliance,Diploma,Officer,34,26,88,22260327,720,74,4,-1,2020/04/02,2023/03/13,Bandung,Tetap,Tech,-1,6
1680,Female,Risk,Master,Senior Manager,20,7,66,28930602,426,100,19,2,2019-07-03T00:00:00,2023-05-23T00:00:00,Dki Jakarta,Permanent,Operations,99,2.63
343,Male,Finance,Bachelor,Junior,52,1,145,7740566,845,912,11,0,2021/02/12,05-12-2022,Dki Jakarta,Internship,Finance,1,0
1438,Male,Finance,Diploma,Officer,31,15,222,7345918,776,70,16,1,27/10/2023 00:00,2024-10-15T00:00:00,Makassar,Permanent,Operations,5,2.63
1079,Female,Compliance,Master,Junior,45,15,355,13575977,166,83,2,1,2017-08-03T00:00:00,2023/06/14,Jakarta,Internship,Tech,5,3.5
440,Unknown,Finance,Diploma,Manager,33,17,317,12842187,764,928,3,0,2022-09-17 00:00:00,12-20-2022,Dki Jakarta,Permanent,People,5,0
823,Male,It,Phd,Senior Manager,22,27,237,6564166,1025,74,7,1,2023/03/02,2024-05-10 00:00:00,Semarang,Contract,People,11.92,5
1932,Female,Operations,Bachelor,Manager,54,16,770,25785015,225,99,19,2,2015-11-05T00:00:00,2024-10-23 00:00:00,Surabaya,Permanent,Tech,11.92,3.5
1712,Female,Hr,Bachelor,Officer,55,23,609,9897503,439,63,15,2,04/02/2015 00:00,21-Sep-2024,Medan,Contract,Tech,0,2.63
1321,Female,It,Bachelor,Manager,57,7,675,21003953,404,83,16,0.44,01/03/2016 00:00,12-03-2023,Bandung,Contract,Tech,3,3.5
620,Male,Hr,Diploma,Manager,57,21,493,25692713,354,95,19,1,2020/09/01,12/10/2024 00:00,Jakarta,Contract,Tech,1,0
115,Male,Hr,Bachelor,Manager,22,9,131,13567375,796,953,4,0,2023-05-14 00:00:00,01/08/2022 00:00,Bandung,Permanent,Business,3,2.7
91,Male,Hr,Bachelor,Officer,38,12,531.05,12552527,844,895,5,0,05-05-2019,2024/09/09,Dki Jakarta,Permanent,Support,1,2.63
85,Male,Finance,Phd,Supervisor,31,10,578,10593712,66,946,5,0,2023-06-19T00:00:00,20/01/2024 00:00,Dki Jakarta,Contract,Operations,2,2
544,Female,Risk,Master,Supervisor,35,18,332,23045144,979,87,3,-1,31/01/2023 00:00,2024/05/30,Yogyakarta,Tetap,Business,4,4
997,Female,Finance,Diploma,Supervisor,51,25,324,-2329309,356,66,2,0.44,2016/12/27,24-Feb-2024,Surabaya,Contract,Tech,0,2.63
880,Female,Compliance,Master,Senior Manager,47,13.82,430,6357658,684,87,20,0,2022-04-18T00:00:00,2024/03/09,Bandung,Contract,Operations,1,2.63
1180,Female,Finance,Bachelor,Officer,44,10,590,3093148,77,84,17,1,2019/03/12,2024-07-07 00:00:00,Yogyakarta,Permanent,Tech,1,0
1665,Male,Hr,Phd,Senior Manager,55,13,484,15233524,370,83,4,0.44,2021/03/28,2022/02/22,Dki Jakarta,Internship,Support,1,5
709,Female,Hr,Master,Senior Manager,39,18,486,14654007,668,79,17,2,07-06-2019,2024/11/21,Surabaya,Permanent,Tech,1,2.7
1267,Female,Risk,Doctoral,Senior Manager,21,8,776,9581736,1007,91,18,0.44,2022-06-24T00:00:00,10/01/2022 00:00,Jakarta,Internship,People,3,2
1749,Male,Hr,Master,Officer,40.81,28,516,20568415,376,63,5,-1,07-15-2022,02-12-2024,Jakarta,Contract,Business,0,1
2073,Male,Finance,Bachelor,Supervisor,28,2,29,530007537,849,93,7,1,2016-02-14T00:00:00,14-Jan-2024,Sby,Contract,Tech,5,5
371,Female,Marketing,Bachelor,Junior,42,-4,52,13346347,719,985,7,1,2017-09-10 00:00:00,2023-10-06 00:00:00,Dki Jakarta,Contract,Tech,3,1
524,Female,Hr,Diploma,Senior Manager,49,4,5,28838462,920,93,17,0,13/02/2020 00:00,2024-08-09T00:00:00,Surabaya,Tetap,Tech,99,2
2000,Male,It,Doctoral,Manager,25,27,608,17345887,867,63,7,-1,2019-11-29 00:00:00,19-Aug-2023,Makassar,Contract,Operations,11.92,4
369,Female,Marketing,Bachelor,Manager,40,7,11,5202010,845,916,4,1,08-10-2017,02-27-2024,Makassar,Contract,Support,99,0
1511,Female,Hr,Doctoral,Senior Manager,29,30,331,8458178,633.48,67,10,2,2021-12-26T00:00:00,14/12/2022 00:00,Bandung,Tetap,Business,1,3
750,Female,Compliance,Master,Manager,47,2,192,26419022,948,95,-3,1,2018-06-05T00:00:00,2022/01/20,Sby,Permanent,Tech,99,3.5
1410,Female,Hr,Diploma,Supervisor,52,28,751,8623287,376,73,12,0.44,2016/06/03,11-Sep-2024,Yogyakarta,Contract,Support,5,2.63
1546,Female,Finance,Bachelor,Junior,46,2,88,846619651,944,69,9,-1,08-Jan-2020,2023-04-29T00:00:00,Surabaya,Contract,Tech,-1,4
1179,Male,Hr,Master,Senior Manager,36,25,162,13520638,1013,90,8,0.44,2018/04/28,27-Apr-2022,Medan,Permanent,Business,4,3.5
1037,Female,Hr,Doctoral,Senior Manager,19,4,718,15029488,432,79,17,-1,18/02/2019 00:00,2022/05/30,Surabaya,Contract,Tech,-1,2
809,Male,It,Bachelor,Officer,-5,0,97,16927735,612,82,17,2,2021-11-13 00:00:00,03-16-2024,Jakarta,Contract,Business,11.92,2.63
1782,Female,It,Phd,Senior Manager,22,22,795,25111171,849,81,11,2,2023/11/19,07-07-2023,Bandung,Kontrak,Support,11.92,2.7
1316,Male,Compliance,Diploma,Supervisor,53,20,260,26292072,219,92,8,0.44,15/04/2017 00:00,07-Sep-2023,Bandung,Contract,Tech,1,6
261,Female,Compliance,Phd,Officer,30,5,303,10422691,611,91,4,0,05-23-2020,24/01/2022 00:00,Sby,Internship,Tech,1,6
24,Male,Marketing,Master,Officer,41,6,21,16611778,705,943,6,1,2015-08-09 00:00:00,2024-12-18T00:00:00,Surabaya,Contract,Business,5,0
853,Female,Risk,Master,Officer,55,0,10,15567126,555,72,4,2,12-01-2022,12-31-2022,Makassar,Permanent,Operations,2,-1
190,Male,Compliance,Diploma,Supervisor,37,17,317,27805198.80,825,922,2,1,07-16-2022,10/06/2022 00:00,Jakarta,Tetap,Tech,2,-1
794,Female,It,Bachelor,Officer,56,13.82,192,24420778,542,96,18,2,2015-07-07 00:00:00,2023-10-07 00:00:00,Jakarta,Contract,Tech,3,5
1027,Male,Finance,Bachelor,Officer,52,13.82,528,19146404,311,65,19,0.44,2019-12-24 00:00:00,2023/07/14,Bandung,Contract,Tech,0,2
1635,Female,Finance,Bachelor,Officer,49,10,654,10200009,0,92,16,2,2023-12-29 00:00:00,19-May-2024,Yogyakarta,Tetap,Tech,2,1
1878,Male,It,Phd,Senior Manager,22,18,791,12022454,102,99,3,-1,2020-01-25T00:00:00,15-Aug-2022,Bandung,Internship,Tech,-1,3.5
1464,Female,Unknown,Phd,Manager,28,7,329,4374296,949,291.79,3,-1,2017/06/13,08-06-2024,Bandung,Contract,Tech,1,0
1991,Male,Operations,Diploma,Senior Manager,25,25,654,29586447,798,90,3,0,2016-04-16 00:00:00,2023-12-31T00:00:00,Surabaya,Internship,People,1,6
28,Female,Compliance,Bachelor,Junior,28,10,24,5598386,753,951,6,0,02/05/2020 00:00,05-15-2024,Sby,Permanent,Tech,1,3
116,Female,Finance,Bachelor,Manager,11,3,353,2841138,513,916,9,0,09/12/2016 00:00,05-29-2024,Bandung,Kontrak,Tech,11.92,0
2080,Female,Finance,Bachelor,Junior,37,16,254,8994131,136,98,19,2,2016/02/21,2024-08-01T00:00:00,Jakarta,Tetap,Tech,4,3.5
2018,Female,Operations,Diploma,Officer,44,0,114,8036383,993,76,5,0.44,10/06/2023 00:00,2024-02-04T00:00:00,Bandung,Contract,Tech,-1,3.5
276,Male,Hr,Master,Junior,24,5,172,12675690,575,924,5,0,2016-03-07T00:00:00,2024/08/16,Yogyakarta,Kontrak,Support,11.92,5
122,Female,Risk,Phd,Manager,35,15,293,12415091,692,915,4,1,2023-04-09T00:00:00,02-05-2022,Bandung,Contract,Tech,2,1
1210,Male,Hr,Phd,Officer,31,13,431,23709693,242,88,10,0.44,2018/02/04,09-04-2022,Bandung,Permanent,People,5,0
399,Female,Risk,Bachelor,Officer,14,1,121,18839313,746,949,6,1,2020-12-04 00:00:00,2022/04/09,Dki Jakarta,Contract,Tech,2,3.5
1505,Male,Marketing,Diploma,Junior,49,13,272,27242386,1018,94,4,2,2023/02/25,21-Jun-2023,Semarang,Permanent,Business,3,4
1631,Female,Marketing,Bachelor,Junior,150,16,516,20782415,1046,90,8,2,2019-03-25 00:00:00,25/06/2024 00:00,Yogyakarta,Contract,Tech,-1,6
751,Male,Operations,Master,Senior Manager,54,12,400,707465088,272,88,9,0,27-Jul-2022,2022-12-30 00:00:00,Bandung,Internship,Tech,1,2.7
764,Female,Hr,Diploma,Junior,18,25,99,29567947,633.48,77,15,-1,10-26-2019,2024-01-30T00:00:00,Makassar,Contract,Tech,11.92,5
1379,Female,Marketing,Bachelor,Senior Manager,28,22,214,13947037,720,65,0,0.44,2019-01-28 00:00:00,08-Mar-2022,Semarang,Contract,Support,0,2.63
564,Female,Compliance,Doctoral,Junior,150,16,620,7690271,702,99,9,-1,18-Sep-2020,2024-09-30T00:00:00,Jakarta,Contract,Business,3,2.7
234,Female,Hr,Master,Junior,36,7,18,7808712,718,994,7,1,2021/01/16,01-Aug-2023,Dki Jakarta,Kontrak,Tech,5,5
1865,Female,Hr,Bachelor,Junior,27,3,147,21581529,297,68,10,1,2017-12-06T00:00:00,16/11/2022 00:00,Jakarta,Internship,Tech,11.92,2
928,Female,It,Diploma,Senior Manager,48,18,9999,19777043,113,90,12,0,2019-09-28T00:00:00,2023-12-20T00:00:00,Jakarta,Tetap,Business,2,1
1849,Female,Finance,Master,Junior,32,11,537,18285361,354,74,20,-1,2021-10-30 00:00:00,2024-06-09 00:00:00,Jakarta,Contract,Operations,0,1
1580,Male,Risk,Diploma,Manager,21,11,659,20854828,1021,83,15,2,03-Dec-2016,25/01/2023 00:00,Makassar,Permanent,Finance,0,6
362,Female,It,Bachelor,Junior,41,7,461,13721394,818,939,1,0,2019/02/17,10-Jul-2022,Semarang,Contract,Tech,4,4
2023,Male,Operations,Bachelor,Junior,29,12,613,18965186,862,93,0,-1,2022-08-04T00:00:00,05/09/2023 00:00,Bandung,Contract,Tech,0,3.5
376,Male,Hr,Bachelor,Junior,24,14,493,5133832,785,925,8,1,14/10/2023 00:00,2022/05/14,Surabaya,Permanent,People,3,2.63
1544,Male,Finance,Diploma,Junior,58,15,528,19260284,742,60,18,0.44,2018-10-05 00:00:00,31-Aug-2023,Jakarta,Permanent,Business,4,2
1662,Female,Hr,Phd,Supervisor,37,18,39,5135170,739,85,0,2,2017/04/02,2022-10-25T00:00:00,Dki Jakarta,Contract,Tech,11.92,-1
882,Male,Finance,Master,Officer,23,2,487,16927667,951,98,0,2,18/11/2017 00:00,2023-10-24T00:00:00,Bandung,Contract,Business,0,2
1981,Female,Hr,Phd,Officer,59,18,158,8740441,266,-50,19,0.44,2021-11-13T00:00:00,29/02/2024 00:00,Dki Jakarta,Tetap,Tech,1,2.63
349,Female,Finance,Bachelor,Officer,43,-3,64,13132179,992,851,1,0,25/11/2016 00:00,23-Aug-2022,Dki Jakarta,Contract,Tech,3,3.5
1007,Female,Marketing,Bachelor,Officer,60,3,763,6890096,874,71,19,2,2016-07-11T00:00:00,2023-12-04T00:00:00,Surabaya,Permanent,Business,1,3.5
1807,Male,Marketing,Phd,Senior Manager,44,23,794,17719362,665,86,2,1,2017-08-04 00:00:00,2024/03/07,Surabaya,Contract,Tech,2,1
515,Female,Marketing,Diploma,Officer,49,24,128,18947830,388,98,6,1,12-30-2022,2024-03-28T00:00:00,Jakarta,Tetap,Operations,3,2.63
1467,Male,Hr,Bachelor,Manager,44,18,370,21538315,812,76,19,-1,19/06/2023 00:00,02/08/2022 00:00,Yogyakarta,Kontrak,Tech,5,0
1798,Female,Marketing,Phd,Manager,150,27,619,4432971,743,87,0,-1,2017-07-10 00:00:00,10-Apr-2023,Semarang,Contract,Tech,4,1
1039,Female,Finance,Bachelor,Junior,21,12,721,16757610,158,73,8,2,28-Dec-2016,30-Nov-2022,Bandung,Contract,Tech,5,6
1814,Male,Compliance,Phd,Junior,51,26,622,17604051,822,94,3,0.44,20-Oct-2020,03-16-2022,Medan,Contract,Operations,99,5
1774,Female,Finance,Phd,Manager,41,13,480,5878722,291,99,3,0,14/12/2022 00:00,20-Feb-2024,Jakarta,Tetap,Finance,2,4
1751,Female,Finance,Doctoral,Senior Manager,37,29,591,25942901,99,95,13.10,2,16/11/2020 00:00,2023-11-16T00:00:00,Medan,Internship,Tech,5,2.63
1879,Male,Finance,Diploma,Junior,27,8,490,26818014,856,77,2,0,04/08/2023 00:00,2022-10-05T00:00:00,Bandung,Permanent,Tech,5,3.5
667,Female,Compliance,Phd,Senior Manager,56,17,466,15085925,240,80,12,2,2021-03-04 00:00:00,2023/08/23,Bandung,Contract,Tech,1,1
1555,Male,Finance,Master,Supervisor,26,11,402,5510533,893,76,16,0,30-Jan-2020,2023-02-14T00:00:00,Bandung,Permanent,Tech,3,3
1457,Female,It,Doctoral,Junior,51,9,64,6623895,165,69,13.10,1,15/09/2018 00:00,29/06/2022 00:00,Surabaya,Kontrak,Tech,4,2.7
678,Male,Unknown,Master,Senior Manager,51,24,476,20560939,231,100,2,-1,14-Dec-2023,02-Oct-2023,Makassar,Permanent,Tech,3,0
1560,Male,Finance,Master,Supervisor,32,9,109,6265655,847,66,7,-1,10/05/2023 00:00,30/06/2023 00:00,Jakarta,Contract,Business,2,3
535,Female,Finance,Master,Senior Manager,49,20,245,13427044,885,67,3,1,2020-08-03T00:00:00,21-Aug-2023,Yogyakarta,Tetap,Tech,4,3.5
869,Male,Finance,Bachelor,Senior Manager,55,13.82,520,20341533,398,69,16,0.44,2019/03/29,13-Dec-2022,Jakarta,Permanent,Business,1,3
589,Male,Marketing,Bachelor,Manager,24,24,60,25008227,321,80,12,-1,02-03-2022,2024/04/28,Medan,Contract,Finance,3,-1
1510,Female,Unknown,Diploma,Senior Manager,18,16,517,24487406,282,69,20,0.44,01-11-2020,07-Mar-2023,Surabaya,Contract,People,5,3
249,Female,Finance,Master,Supervisor,35,10,265,16950898,827,893,4,0,15-Jun-2022,15-Mar-2022,Bandung,Internship,People,2,2.63
8,Male,It,Bachelor,Manager,27,7,223,12047713,871,954,3,1,30/01/2016 00:00,2023/03/17,Jakarta,Internship,Support,5,3.5
1026,Male,It,Master,Junior,40.81,13,191,8105502,975,90,15,1,07-26-2023,2022/05/18,Bandung,Contract,Business,3,6
1307,Male,Hr,Bachelor,Senior Manager,58,21,757,20969983,1081,69,20,0.44,2022/02/26,2022-12-16T00:00:00,Sby,Kontrak,Tech,1,-1
46,Male,Finance,Bachelor,Officer,29,14,161,11925982,769,894,6,1,27-Dec-2018,01-15-2022,Sby,Contract,Support,4,5
47,Female,Compliance,Bachelor,Manager,36,10,561,13736569,777,985,6,0,05-Nov-2018,2023-11-15T00:00:00,Jakarta,Permanent,Tech,4,2
1497,Female,Compliance,Master,Officer,34,10,431,7658895,545,90,4,0.44,2016-04-06 00:00:00,01-16-2022,Sby,Kontrak,Tech,3,2.63
262,Male,Hr,Master,Supervisor,36,10,143,11392587,839,895,7,1,08-02-2020,2023-10-08 00:00:00,Medan,Tetap,Operations,11.92,5
393,Female,Marketing,Bachelor,Junior,37,6,91,15635839,995,1037,6,0,06-27-2018,2023-01-26 00:00:00,Makassar,Contract,Tech,1,5
849,Female,Operations,Bachelor,Junior,21,25,680,13152172,290,85,12,0.44,30-Jun-2018,12-Oct-2023,Bandung,Internship,Finance,0,6
1601,Male,Hr,Doctoral,Senior Manager,20,13,244,16667799,749,83,13,0,16/06/2017 00:00,2023/11/16,Bandung,Contract,Tech,3,0
702,Male,Operations,Doctoral,Officer,48,1,33,20229502,1010,76,9,0,2023-10-10 00:00:00,25-Feb-2023,Bandung,Permanent,Finance,3,6
1063,Male,Hr,Master,Manager,19,7,708,28811390,865,100,15,0,2017-03-23 00:00:00,2023/02/10,Makassar,Contract,Support,11.92,2
1597,Male,Marketing,Phd,Supervisor,40,1,758,15120681,472,67,17,0.44,13-Dec-2020,23-Jun-2022,Sby,Contract,People,4,5
1015,Female,Operations,Master,Senior Manager,22,18,123,15825216,649,84,4,0.44,2015/07/21,09-Sep-2024,Medan,Contract,Operations,99,3.5
86,Male,Marketing,Bachelor,Supervisor,34,7,531.05,12234349,681,963,3,0,28-Aug-2019,03-25-2024,Bandung,Contract,Operations,3,5
31,Male,Finance,Bachelor,Supervisor,26,6,357,18473525,772,924,10,1,21/03/2018 00:00,05/05/2024 00:00,Bandung,Permanent,Operations,5,2.7
388,Female,Hr,Master,Supervisor,44,13,531.05,15177752,607,949,3,1,07-14-2017,2022-05-23 00:00:00,Makassar,Contract,Business,11.92,2.63
1703,Female,Unknown,Bachelor,Junior,59,15,777,4155222,923,83,11,0,2022-06-19T00:00:00,09-17-2024,Jakarta,Permanent,Business,-1,3.5
1369,Female,Compliance,Phd,Supervisor,27,6,573,20651380,724,75,4,2,2021/03/16,07-09-2022,Medan,Permanent,Tech,4,2.63
734,Male,Operations,Master,Supervisor,27,10,639,16744845,859,62,14,0,2016-11-09T00:00:00,20-Feb-2022,Dki Jakarta,Contract,Tech,1,6
1391,Female,Finance,Bachelor,Junior,27,100,257,17028995,593,83,15,0,04/08/2023 00:00,09-Aug-2022,Medan,Internship,Tech,3,2.63
1978,Female,Compliance,Phd,Senior Manager,21,7,632,24978113,131,72,16,1,2015-10-11 00:00:00,2024-05-26 00:00:00,Yogyakarta,Permanent,Business,3,1
1636,Male,Risk,Bachelor,Officer,42,15,562,21563221,290,91,19,-1,09-15-2020,12-04-2022,Medan,Kontrak,Tech,2,5
273,Male,Hr,Master,Officer,36,4,184,14524869,856,864,5,0,2017/11/15,31/12/2022 00:00,Bandung,Permanent,Tech,1,1
661,Male,Operations,Diploma,Senior Manager,44,4,319,14048962,319,68,6,0.44,2022-09-21T00:00:00,08/12/2024 00:00,Dki Jakarta,Internship,Tech,-1,2
1326,Female,Operations,Bachelor,Junior,60,28,605,26741169,189,92,16,-1,2016-02-29 00:00:00,2022-09-16T00:00:00,Medan,Internship,Support,0,1
556,Male,Risk,Bachelor,Supervisor,47,-1,-100,13589638,865,94,1,1,03-17-2018,2022-04-08T00:00:00,Surabaya,Kontrak,Tech,3,-1
1609,Female,Hr,Master,Junior,19,30,34,22549501,802,85,16,1,2021-04-30T00:00:00,17-Jan-2024,Yogyakarta,Contract,Finance,0,2.63
924,Male,It,Doctoral,Officer,18,1,788,26820349,1031,77,999,1,2017-08-19T00:00:00,2024-07-06 00:00:00,Jakarta,Kontrak,Tech,11.92,1
310,Female,Operations,Master,Supervisor,40,13,9,12432003,64,873,10,0,22-Nov-2022,26-Jul-2023,Yogyakarta,Tetap,Support,5,5
1618,Female,Marketing,Bachelor,Supervisor,37,9,530,13842742,908,98,1,-1,2019-02-05 00:00:00,2022-07-30 00:00:00,Yogyakarta,Permanent,Tech,-1,0
1574,Male,Risk,Diploma,Junior,56,6,714,10832822,767,88,11,0,2016-11-02 00:00:00,2023-03-28 00:00:00,Jakarta,Contract,Operations,4,2.63
1810,Male,Finance,Diploma,Senior Manager,54,6,386,-1194939,714,291.79,12,0,2016-09-28 00:00:00,08-Sep-2024,Makassar,Contract,Business,-1,3
736,Female,Compliance,Bachelor,Junior,21,3,422,11654838,297,75,18,-1,09-Jun-2023,2024-02-28 00:00:00,Makassar,Kontrak,Tech,1,2.63
1965,Female,Finance,Phd,Junior,55,13.82,647,12887016,613,91,3,1,2022-01-11 00:00:00,2023/05/04,Semarang,Permanent,Tech,5,5
1366,Male,Hr,Master,Senior Manager,44,5,405,-2521123,9999,93,19,-1,2019-03-31T00:00:00,28-Nov-2024,Semarang,Tetap,Tech,1,1
1049,Female,Finance,Diploma,Officer,20,0,553,16891687,547,291.79,3,2,24/12/2019 00:00,06-Oct-2022,Semarang,Contract,Tech,2,6
1539,Female,Finance,Phd,Senior Manager,28,30,681,18965098,995,77,8,0.44,2023/03/03,2023-11-20T00:00:00,Surabaya,Kontrak,Business,11.92,2
1554,Male,Risk,Master,Senior Manager,51,21,63,19070985,899,87,1,0,18/11/2017 00:00,24/04/2022 00:00,Bandung,Permanent,Tech,-1,6
2084,Male,Finance,Bachelor,Junior,37,24,183,18047203,593,68,19,0.44,2016/01/09,10/12/2023 00:00,Surabaya,Permanent,Business,5,0
792,Male,Marketing,Master,Senior Manager,19,4,78,27805198.80,902,71,4,0.44,2020/04/09,2023/11/22,Bandung,Contract,Tech,11.92,2
1407,Male,Hr,Diploma,Officer,22,13,411,7439684,541,63,14,0.44,09-12-2019,01-Jun-2023,Makassar,Contract,Support,0,4
1312,Male,Finance,Bachelor,Manager,54,7,747,3262614,573,93,20,2,12-20-2023,2024-02-18T00:00:00,Bandung,Contract,Tech,0,2
657,Male,Operations,Phd,Officer,36,4,84,28008622,867,85,4,2,09/04/2021 00:00,2024/09/26,Medan,Contract,Business,4,3.5
1937,Male,Hr,Diploma,Junior,60,29,242,13969881,633.48,75,3,0.44,10/07/2018 00:00,2023-10-23 00:00:00,Makassar,Permanent,Finance,-1,1
912,Female,Finance,Master,Officer,30,28,193,26584339,435,80,7,-1,30-Apr-2018,24-Apr-2024,Medan,Contract,Tech,2,2
336,Female,Finance,Diploma,Supervisor,21,3,149,9754143,927,981,6,1,22-Jan-2022,19-Oct-2023,Surabaya,Kontrak,Business,-1,6
2070,Female,Finance,Bachelor,Senior Manager,48,0,568,-4438221,243,65,16,0,04-17-2023,2023-04-25 00:00:00,Semarang,Tetap,Business,0,3.5
1325,Female,Hr,Diploma,Officer,57,13.82,48,13398098,684,74,7,-1,2019/08/23,2022-05-09T00:00:00,Jakarta,Permanent,Tech,1,2.7
1032,Female,Unknown,Bachelor,Senior Manager,20,27,612,15795597,408,73,20,2,28-Oct-2016,28/04/2023 00:00,Surabaya,Contract,Tech,11.92,2
1599,Male,Finance,Phd,Manager,27,30,45,19894943,167,79,14,0,2022/02/14,05-10-2023,Yogyakarta,Permanent,Business,2,2.63
1202,Male,Operations,Master,Senior Manager,46,16,531.05,3566874,866,75,3,-1,2015-04-25T00:00:00,2023-11-15T00:00:00,Dki Jakarta,Internship,Tech,4,1
26,Male,Marketing,Bachelor,Officer,36,8,17,6108054,752,97,8,0,2016-10-10T00:00:00,12/02/2024 00:00,Surabaya,Contract,Finance,1,5
370,Female,It,Diploma,Junior,24,-1,377,27805198.80,399,906,1,1,02-Apr-2021,28-Jun-2023,Dki Jakarta,Contract,People,5,0
1100,Male,It,Phd,Supervisor,40,27,415,19856306,804,88,10,-1,2022-02-21 00:00:00,01-14-2024,Semarang,Contract,Operations,1,2
1344,Female,Operations,Bachelor,Manager,27,14,275,9633850,747,97,10,0.44,2018-08-14 00:00:00,2022/06/08,Dki Jakarta,Tetap,Business,11.92,-1
1025,Male,Compliance,Doctoral,Officer,18,29,433,19442654,746,61,9,1,26-Feb-2017,2022/03/01,Sby,Contract,Tech,0,5
1548,Female,Finance,Bachelor,Officer,33,13.82,349,19976778,764,67,4,1,2018/10/26,2024-02-19 00:00:00,Bandung,Permanent,People,99,2.7
918,Male,Compliance,Bachelor,Supervisor,42,19,321,12178883,455,89,18,0,2016-05-22 00:00:00,31-Oct-2023,Bandung,Kontrak,Tech,3,5
1170,Male,Hr,Master,Officer,47,14,381,17556863,633.48,76,1,0.44,26/10/2021 00:00,07-15-2022,Surabaya,Contract,Support,11.92,2.63
2064,Female,Hr,Phd,Senior Manager,33,21,161,18696070,946,70,0,0.44,16/01/2017 00:00,2024/02/24,Semarang,Contract,Tech,5,2.63
1165,Male,Finance,Bachelor,Officer,43,5,424,24853397,656,93,0,0,18/02/2020 00:00,23-Nov-2024,Makassar,Internship,Tech,2,0
1909,Male,Unknown,Bachelor,Officer,41,25,580,13263157,470,89,14,0,02-12-2017,2022-02-15T00:00:00,Bandung,Contract,Tech,-1,3
674,Female,Risk,Master,Supervisor,43,25,569,29589570,994,86,7,2,2019-04-22 00:00:00,29/11/2023 00:00,Bandung,Kontrak,People,1,2.7
1779,Female,Hr,Master,Junior,32,7,148,9862429,1038,87,13,0,03/07/2020 00:00,04-02-2023,Bandung,Contract,People,99,4
1735,Male,Marketing,Bachelor,Senior Manager,34,23,644,27805198.80,759,64,3,-1,2022/05/18,2022/12/29,Bandung,Tetap,Support,-1,3.5
1157,Male,Finance,Doctoral,Supervisor,54,22,202,27627013,179,60,7,0.44,01-07-2022,2024-09-13T00:00:00,Bandung,Contract,Business,11.92,2.63
1462,Female,Finance,Diploma,Junior,23,9,605,23048852,676,89,6,-1,04-Dec-2023,2024-09-07 00:00:00,Medan,Permanent,Operations,2,2
566,Male,Finance,Bachelor,Senior Manager,48,7,305,12986287,474,91,11,0.44,2018-03-24 00:00:00,2024/02/17,Dki Jakarta,Contract,Business,5,-1
1916,Male,Unknown,Bachelor,Supervisor,40,18,798,5135349,81,87,19,2,2016-11-18T00:00:00,2024-07-04T00:00:00,Medan,Contract,Tech,5,1
1363,Female,Operations,Doctoral,Senior Manager,37,13,685,12712868,142,65,6,-1,2016-02-29 00:00:00,08-01-2022,Bandung,Contract,Operations,3,-1
1475,Male,Finance,Phd,Manager,54,8,608,4801394,630,64,2,0.44,2022/01/17,2024-06-12 00:00:00,Surabaya,Contract,Finance,2,-1
1000,Female,Compliance,Phd,Senior Manager,51,12,634,19462791,504,100,9,1,2023-05-18 00:00:00,09-23-2022,Bandung,Contract,Business,1,2
2012,Male,Risk,Phd,Senior Manager,31,13,407,872993153,968,84,20,1,10-05-2018,2023/10/20,Semarang,Contract,Operations,99,2.7
1780,Male,Marketing,Diploma,Manager,41,16,184,27580012,97,70,11,2,13/02/2023 00:00,2024-02-19 00:00:00,Makassar,Internship,Support,0,2.7
1842,Male,Risk,Diploma,Supervisor,24,24,573,16198605,506,76,19,0.44,2017/12/06,05-21-2024,Sby,Contract,Business,99,1
931,Female,Finance,Master,Officer,34,21,410,11161510,331,70,5,2,26-May-2022,04-Feb-2024,Surabaya,Internship,Business,11.92,2
1463,Female,Hr,Bachelor,Senior Manager,36,19,756,26522191,896,93,2,2,2020/09/27,2022-04-20T00:00:00,Dki Jakarta,Contract,Business,5,3
268,Female,Operations,Bachelor,Officer,24,6,186,11479509,785,78,6,0,09/03/2021 00:00,15-Nov-2024,Medan,Internship,Tech,5,-1
656,Male,Compliance,Bachelor,Supervisor,54,3,307,-4934218,164,81,13,0,22/08/2023 00:00,2022-01-24T00:00:00,Yogyakarta,Contract,Tech,0,3
269,Female,Hr,Bachelor,Manager,45,7,177,12998538,541,939,6,0,2017/02/27,05-23-2023,Bandung,Internship,People,3,5
846,Female,Hr,Bachelor,Manager,23,13,384,3457163,298,88,3,2,21/07/2020 00:00,2024/12/10,Sby,Kontrak,Tech,4,2.7
1500,Female,Marketing,Bachelor,Junior,52,3,269,18065044,0,89,13.10,0.44,2019-12-11 00:00:00,16/08/2022 00:00,Bandung,Internship,Operations,1,1
